Filename	taxid	subspecies	Species	Genus	Family
GCF_002214065.1_ASM221406v1_genomic.fna.gz	1196162	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_000508205.1_ASM50820v1_genomic.fna.gz	1415630	NA	Pseudomonas sp. TKP	Pseudomonas	Pseudomonadaceae
GCF_000019285.1_ASM1928v1_genomic.fna.gz	484022	NA	Francisella philomiragia	Francisella	Francisellaceae
GCF_002067135.1_ASM206713v1_genomic.fna.gz	564064	NA	Spirosoma rigui	Spirosoma	Cytophagaceae
GCF_001051135.1_ASM105113v1_genomic.fna.gz	1311757	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001593785.1_ASM159378v1_genomic.fna.gz	1434324	NA	Bacillus amyloliquefaciens	Bacillus	Bacillaceae
GCF_000750195.1_ASM75019v1_genomic.fna.gz	979	NA	Cellulophaga lytica	Cellulophaga	Flavobacteriaceae
GCF_001718915.1_ASM171891v1_genomic.fna.gz	60552	NA	Burkholderia vietnamiensis	Burkholderia	Burkholderiaceae
GCF_001936175.1_ASM193617v1_genomic.fna.gz	418223	NA	Methylobacterium phyllosphaerae	Methylobacterium	Methylobacteriaceae
GCF_000196355.1_ASM19635v1_genomic.fna.gz	323848	NA	Nitrosospira multiformis	Nitrosospira	Nitrosomonadaceae
GCF_002313045.1_ASM231304v1_genomic.fna.gz	1898474	NA	Macrococcus sp. IME1552	Macrococcus	Staphylococcaceae
GCF_001908675.1_ASM190867v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_000940895.2_ASM94089v2_genomic.fna.gz	1454592	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_002357175.1_ASM235717v1_genomic.fna.gz	35790	NA	Rickettsia japonica	Rickettsia	Rickettsiaceae
GCF_000014045.1_ASM1404v1_genomic.fna.gz	375451	NA	Roseobacter denitrificans	Roseobacter	Rhodobacteraceae
GCF_002128285.1_ASM212828v1_genomic.fna.gz	2104	NA	Mycoplasma pneumoniae	Mycoplasma	Mycoplasmataceae
GCF_001280925.1_ASM128092v1_genomic.fna.gz	72407	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_001683065.1_ASM168306v1_genomic.fna.gz	1392	NA	Bacillus anthracis	Bacillus	Bacillaceae
GCF_000632905.1_ASM63290v1_genomic.fna.gz	1249654	NA	Ehrlichia chaffeensis	Ehrlichia	Anaplasmataceae
GCF_001702435.1_ASM170243v1_genomic.fna.gz	1773	NA	Mycobacterium tuberculosis	Mycobacterium	Mycobacteriaceae
GCF_002209165.2_ASM220916v2_genomic.fna.gz	1296	NA	Staphylococcus sciuri	Staphylococcus	Staphylococcaceae
GCF_000185905.1_ASM18590v1_genomic.fna.gz	765698	NA	Mesorhizobium ciceri	Mesorhizobium	Phyllobacteriaceae
GCF_002012125.1_ASM201212v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002754835.1_ASM275483v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_000022145.1_ASM2214v1_genomic.fna.gz	455488	NA	Anaeromyxobacter dehalogenans	Anaeromyxobacter	Anaeromyxobacteraceae
GCF_000011745.1_ASM1174v1_genomic.fna.gz	291272	NA	Candidatus Blochmannia pennsylvanicus	Candidatus Blochmannia	Enterobacteriaceae
GCF_002180055.1_ASM218005v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001006525.1_ASM100652v1_genomic.fna.gz	59201	NA	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_002407525.2_ASM240752v3_genomic.fna.gz	292	NA	Burkholderia cepacia	Burkholderia	Burkholderiaceae
GCF_001752925.1_ASM175292v1_genomic.fna.gz	446	NA	Legionella pneumophila	Legionella	Legionellaceae
GCF_002243365.1_ASM224336v1_genomic.fna.gz	387	NA	Rhizobium leguminosarum	Rhizobium	Rhizobiaceae
GCF_000695995.1_ASM69599v1_genomic.fna.gz	1327989	NA	Serratia sp. FS14	Serratia	Yersiniaceae
GCF_000785555.1_ASM78555v1_genomic.fna.gz	1526927	NA	Planococcus sp. PAMC 21323	Planococcus	Planococcaceae
GCF_002838665.1_ASM283866v1_genomic.fna.gz	1685	NA	Bifidobacterium breve	Bifidobacterium	Bifidobacteriaceae
GCF_002763735.1_ASM276373v1_genomic.fna.gz	860	NA	Fusobacterium periodonticum	Fusobacterium	Fusobacteriaceae
GCF_000756025.1_ASM75602v2_genomic.fna.gz	13373	NA	Burkholderia mallei	Burkholderia	Burkholderiaceae
GCF_002073835.2_ASM207383v2_genomic.fna.gz	1304	NA	Streptococcus salivarius	Streptococcus	Streptococcaceae
GCF_001484605.1_ASM148460v1_genomic.fna.gz	121292	NA	Pseudarthrobacter sulfonivorans	Pseudarthrobacter	Micrococcaceae
GCF_003043915.1_ASM304391v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001987335.1_ASM198733v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_001752705.1_ASM175270v1_genomic.fna.gz	446	NA	Legionella pneumophila	Legionella	Legionellaceae
GCF_000568955.1_ASM56895v1_genomic.fna.gz	1385938	NA	Bifidobacterium breve	Bifidobacterium	Bifidobacteriaceae
GCF_000196615.1_ASM19661v1_genomic.fna.gz	634500	NA	Erwinia billingiae	Erwinia	Erwiniaceae
GCF_002764015.1_ASM276401v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002945945.1_ASM294594v1_genomic.fna.gz	1496	NA	Clostridioides difficile	Clostridioides	Peptostreptococcaceae
GCF_000968195.1_ASM96819v1_genomic.fna.gz	351671	NA	Xenorhabdus doucetiae	Xenorhabdus	Morganellaceae
GCF_003031935.1_ASM303193v1_genomic.fna.gz	1639	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_001554155.1_ASM155415v1_genomic.fna.gz	2103	NA	Mycoplasma mycoides	Mycoplasma	Mycoplasmataceae
GCF_001010485.1_ASM101048v1_genomic.fna.gz	1522671	NA	Dehalococcoides sp. UCH007	Dehalococcoides	Dehalococcoidaceae
GCF_003063785.1_ASM306378v1_genomic.fna.gz	666	NA	Vibrio cholerae	Vibrio	Vibrionaceae
GCF_002073615.2_ASM207361v2_genomic.fna.gz	485	NA	Neisseria gonorrhoeae	Neisseria	Neisseriaceae
GCF_000741005.1_ASM74100v1_genomic.fna.gz	1398490	NA	Borreliella afzelii	Borreliella	Borreliaceae
GCF_001697265.1_ASM169726v1_genomic.fna.gz	135461	NA	Bacillus subtilis	Bacillus	Bacillaceae
GCF_000348585.1_ASM34858v1_genomic.fna.gz	1304892	NA	Xanthomonas axonopodis	Xanthomonas	Xanthomonadaceae
GCF_002025005.1_ASM202500v1_genomic.fna.gz	1311	NA	Streptococcus agalactiae	Streptococcus	Streptococcaceae
GCF_002763915.1_ASM276391v1_genomic.fna.gz	860	NA	Fusobacterium periodonticum	Fusobacterium	Fusobacteriaceae
GCF_002009215.1_ASM200921v1_genomic.fna.gz	40480	NA	Mycoplasma capricolum	Mycoplasma	Mycoplasmataceae
GCF_002859365.1_ASM285936v1_genomic.fna.gz	747	NA	Pasteurella multocida	Pasteurella	Pasteurellaceae
GCF_000623375.1_ASM62337v1_genomic.fna.gz	1243621	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_001420855.1_ASM142085v1_genomic.fna.gz	1428	NA	Bacillus thuringiensis	Bacillus	Bacillaceae
GCF_001908855.1_ASM190885v1_genomic.fna.gz	442694	NA	Xanthomonas perforans	Xanthomonas	Xanthomonadaceae
GCF_003030905.1_ASM303090v1_genomic.fna.gz	1680	NA	Bifidobacterium adolescentis	Bifidobacterium	Bifidobacteriaceae
GCF_000302555.5_ASM30255v4_genomic.fna.gz	1201032	Campylobacter jejuni subsp. jejuni	Campylobacter jejuni	Campylobacter	Campylobacteraceae
GCF_001677115.2_ASM167711v2_genomic.fna.gz	446	NA	Legionella pneumophila	Legionella	Legionellaceae
GCF_900089455.2_OrrDiv2_genomic.fna.gz	1851544	NA	Orrella dioscoreae	Orrella	Alcaligenaceae
GCF_002189675.1_ASM218967v1_genomic.fna.gz	67267	NA	Streptomyces alboflavus	Streptomyces	Streptomycetaceae
GCF_002893905.1_ASM289390v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_000626195.1_ASM62619v1_genomic.fna.gz	1412470	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000007805.1_ASM780v1_genomic.fna.gz	223283	NA	Pseudomonas syringae group genomosp. 3	Pseudomonas	Pseudomonadaceae
GCF_002796445.1_ASM279644v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001717605.1_ASM171760v1_genomic.fna.gz	195	NA	Campylobacter coli	Campylobacter	Campylobacteraceae
GCF_001989235.1_ASM198923v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_002777535.1_ASM277753v1_genomic.fna.gz	316280	Streptomyces peucetius subsp. caesius	Streptomyces peucetius	Streptomyces	Streptomycetaceae
GCF_000770455.1_ASM77045v1_genomic.fna.gz	1439854	NA	Burkholderia pseudomallei	Burkholderia	Burkholderiaceae
GCF_001618905.1_ASM161890v1_genomic.fna.gz	1598	NA	Lactobacillus reuteri	Lactobacillus	Lactobacillaceae
GCF_002812365.1_ASM281236v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_001985785.1_ASM198578v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_001677435.1_ASM167743v1_genomic.fna.gz	1548547	NA	Woeseia oceani	Woeseia	Woeseiaceae
GCF_001900775.1_ASM190077v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001986415.1_ASM198641v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_003018695.1_ASM301869v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002213745.1_ASM221374v1_genomic.fna.gz	1196193	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_000016365.1_ASM1636v1_genomic.fna.gz	350054	NA	Mycolicibacterium gilvum	Mycolicibacterium	Mycobacteriaceae
GCF_000025565.1_ASM2556v1_genomic.fna.gz	716541	Enterobacter cloacae subsp. cloacae	Enterobacter cloacae	Enterobacter	Enterobacteriaceae
GCF_000020265.1_ASM2026v1_genomic.fna.gz	491916	NA	Rhizobium etli	Rhizobium	Rhizobiaceae
GCF_000298875.1_ASM29887v1_genomic.fna.gz	1229756	NA	Leuconostoc gelidum	Leuconostoc	Leuconostocaceae
GCF_000013465.1_ASM1346v1_genomic.fna.gz	451515	Staphylococcus aureus subsp. aureus	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_001997295.1_ASM199729v1_genomic.fna.gz	1610493	NA	Tessaracoccus flavus	Tessaracoccus	Propionibacteriaceae
GCF_002288005.1_ASM228800v1_genomic.fna.gz	1884915	NA	Candidatus Nanopelagicus hibericus	Candidatus Nanopelagicus	Candidatus Nanopelagicaceae
GCF_900239945.1_Chlamydia_sp._nov._H15-1957-10C_genomic.fna.gz	1967782	NA	Chlamydia sp. H15-1957-10C	Chlamydia	Chlamydiaceae
GCF_002269175.1_ASM226917v1_genomic.fna.gz	1423	NA	Bacillus subtilis	Bacillus	Bacillaceae
GCF_000286435.2_ASM28643v2_genomic.fna.gz	1124991	Morganella morganii subsp. morganii	Morganella morganii	Morganella	Morganellaceae
GCF_002447575.1_ASM244757v1_genomic.fna.gz	1773	NA	Mycobacterium tuberculosis	Mycobacterium	Mycobacteriaceae
GCF_001548255.1_ASM154825v1_genomic.fna.gz	1295	NA	Staphylococcus schleiferi	Staphylococcus	Staphylococcaceae
GCF_000978555.1_ASM97855v1_genomic.fna.gz	243274	NA	Thermotoga maritima	Thermotoga	Thermotogaceae
GCF_001620025.1_ASM162002v1_genomic.fna.gz	1653478	NA	Rhodococcus sp. PBTS 1	Rhodococcus	Nocardiaceae
GCF_001663815.1_ASM166381v1_genomic.fna.gz	1860122	NA	Halothiobacillus sp. LS2	Halothiobacillus	Halothiobacillaceae
GCF_003071585.1_ASM307158v1_genomic.fna.gz	615	NA	Serratia marcescens	Serratia	Yersiniaceae
GCF_002078895.1_ASM207889v1_genomic.fna.gz	1359	NA	Lactococcus lactis	Lactococcus	Streptococcaceae
GCF_000159455.2_ASM15945v2_genomic.fna.gz	491077	NA	Lactobacillus reuteri	Lactobacillus	Lactobacillaceae
GCF_001988515.1_ASM198851v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_002759395.1_ASM275939v1_genomic.fna.gz	473423	NA	Xanthomonas citri	Xanthomonas	Xanthomonadaceae
GCF_002208865.2_ASM220886v2_genomic.fna.gz	1045010	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001922465.1_ASM192246v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_001628815.1_ASM162881v1_genomic.fna.gz	1340425	NA	Geobacter anodireducens	Geobacter	Geobacteraceae
GCF_000737575.1_ASM73757v1_genomic.fna.gz	585423	NA	Synechococcus sp. KORDI-49	Synechococcus	Synechococcaceae
GCF_000818095.1_ASM81809v1_genomic.fna.gz	1508404	NA	Jeotgalibacillus malaysiensis	Jeotgalibacillus	Planococcaceae
GCF_002716905.1_ASM271690v1_genomic.fna.gz	439334	NA	Mycobacterium avium	Mycobacterium	Mycobacteriaceae
GCF_001187845.1_ASM118784v1_genomic.fna.gz	1458307	NA	Octadecabacter temperatus	Octadecabacter	Rhodobacteraceae
GCF_002073335.1_ASM207333v1_genomic.fna.gz	666	NA	Vibrio cholerae	Vibrio	Vibrionaceae
GCF_001281025.1_ASM128102v1_genomic.fna.gz	28037	NA	Streptococcus mitis	Streptococcus	Streptococcaceae
GCF_001506365.1_ASM150636v1_genomic.fna.gz	197	NA	Campylobacter jejuni	Campylobacter	Campylobacteraceae
GCF_000024805.1_ASM2480v1_genomic.fna.gz	502025	NA	Haliangium ochraceum	Haliangium	Kofleriaceae
GCF_002162015.1_ASM216201v1_genomic.fna.gz	305	NA	Ralstonia solanacearum	Ralstonia	Burkholderiaceae
GCF_001010805.1_ASM101080v1_genomic.fna.gz	1620392	NA	Spongiibacter sp. IMCC21906	Spongiibacter	Spongiibacteraceae
GCF_000734975.2_ASM73497v2_genomic.fna.gz	1504981	NA	Halomonas sp. KO116	Halomonas	Halomonadaceae
GCF_900119755.1_2531STDY5467379_genomic.fna.gz	446	NA	Legionella pneumophila	Legionella	Legionellaceae
GCF_001298505.1_ASM129850v1_genomic.fna.gz	1719	NA	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae
GCF_000220625.1_ASM22062v1_genomic.fna.gz	860228	NA	Capnocytophaga canimorsus	Capnocytophaga	Flavobacteriaceae
GCF_002849955.1_ASM284995v1_genomic.fna.gz	1587	NA	Lactobacillus helveticus	Lactobacillus	Lactobacillaceae
GCF_002763595.1_ASM276359v1_genomic.fna.gz	860	NA	Fusobacterium periodonticum	Fusobacterium	Fusobacteriaceae
GCF_002173695.1_ASM217369v1_genomic.fna.gz	135461	NA	Bacillus subtilis	Bacillus	Bacillaceae
GCF_900235815.1_CFBP3840_genomic.fna.gz	317	NA	Pseudomonas syringae	Pseudomonas	Pseudomonadaceae
GCF_000270445.1_ASM27044v1_genomic.fna.gz	1112267	NA	Chlamydia psittaci	Chlamydia	Chlamydiaceae
GCF_002999215.2_ASM299921v2_genomic.fna.gz	48296	NA	Acinetobacter pittii	Acinetobacter	Moraxellaceae
GCF_003047125.1_ASM304712v1_genomic.fna.gz	1246305	NA	Vibrio vulnificus	Vibrio	Vibrionaceae
GCF_002022585.1_ASM202258v1_genomic.fna.gz	1933912	NA	Bartonella sp. Raccoon60	Bartonella	Bartonellaceae
GCF_002946655.1_ASM294665v1_genomic.fna.gz	686	NA	Vibrio cholerae	Vibrio	Vibrionaceae
GCF_002285905.1_ASM228590v1_genomic.fna.gz	1182263	NA	Rickettsia endosymbiont of Bemisia tabaci	Rickettsia	Rickettsiaceae
GCF_000800235.1_ASM80023v1_genomic.fna.gz	487	NA	Neisseria meningitidis	Neisseria	Neisseriaceae
GCF_001469775.1_ASM146977v1_genomic.fna.gz	1585	NA	Lactobacillus delbrueckii	Lactobacillus	Lactobacillaceae
GCF_002803965.1_ASM280396v1_genomic.fna.gz	43770	NA	Corynebacterium striatum	Corynebacterium	Corynebacteriaceae
GCF_001750825.1_ASM175082v1_genomic.fna.gz	487	NA	Neisseria meningitidis	Neisseria	Neisseriaceae
GCF_001606235.1_ASM160623v1_genomic.fna.gz	36809	NA	Mycobacteroides abscessus	Mycobacteroides	Mycobacteriaceae
GCF_000816165.1_ASM81616v1_genomic.fna.gz	1386087	NA	Neisseria meningitidis	Neisseria	Neisseriaceae
GCF_002706425.1_ASM270642v1_genomic.fna.gz	913848	Lactobacillus coryniformis subsp. coryniformis	Lactobacillus coryniformis	Lactobacillus	Lactobacillaceae
GCF_002128025.1_ASM212802v1_genomic.fna.gz	2104	NA	Mycoplasma pneumoniae	Mycoplasma	Mycoplasmataceae
GCF_001543265.1_ASM154326v1_genomic.fna.gz	296	NA	Pseudomonas fragi	Pseudomonas	Pseudomonadaceae
GCF_000973645.1_ASM97364v1_genomic.fna.gz	1454642	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000234825.1_ASM23482v1_genomic.fna.gz	1107880	Leuconostoc mesenteroides subsp. mesenteroides	Leuconostoc mesenteroides	Leuconostoc	Leuconostocaceae
GCF_002804065.1_ASM280406v1_genomic.fna.gz	2055160	NA	Kyrpidia sp. EA-1	Kyrpidia	Alicyclobacillaceae
GCF_000493735.1_ASM49373v1_genomic.fna.gz	1266845	NA	Carnobacterium inhibens	Carnobacterium	Carnobacteriaceae
GCF_000834755.1_ASM83475v1_genomic.fna.gz	1035377	NA	Yersinia pestis	Yersinia	Yersiniaceae
GCF_002998015.1_ASM299801v1_genomic.fna.gz	243161	NA	Chlamydia muridarum	Chlamydia	Chlamydiaceae
GCF_002205355.1_ASM220535v1_genomic.fna.gz	287	NA	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae
GCF_000092225.1_ASM9222v1_genomic.fna.gz	521096	NA	Tsukamurella paurometabola	Tsukamurella	Tsukamurellaceae
GCF_002741685.1_ASM274168v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_000512355.1_ASM51235v1_genomic.fna.gz	1268635	NA	Legionella oakridgensis	Legionella	Legionellaceae
GCF_002997125.1_ASM299712v1_genomic.fna.gz	615	NA	Serratia marcescens	Serratia	Yersiniaceae
GCF_000252995.1_ASM25299v1_genomic.fna.gz	218493	NA	Salmonella bongori	Salmonella	Enterobacteriaceae
GCF_002903045.1_ASM290304v1_genomic.fna.gz	1920109	NA	Enterobacteriaceae bacterium ENNIH2	Salmonella	Enterobacteriaceae
GCF_001653295.1_ASM165329v1_genomic.fna.gz	1719	NA	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae
GCF_002163735.1_ASM216373v1_genomic.fna.gz	1351	NA	Enterococcus faecalis	Enterococcus	Enterococcaceae
GCF_900186935.1_49677_G01_genomic.fna.gz	485	NA	Neisseria gonorrhoeae	Neisseria	Neisseriaceae
GCF_001007105.1_CV14_genomic.fna.gz	83558	NA	Chlamydia pneumoniae	Chlamydia	Chlamydiaceae
GCF_000087965.1_ASM8796v1_genomic.fna.gz	380358	NA	Xanthomonas albilineans	Xanthomonas	Xanthomonadaceae
GCF_000325725.1_ASM32572v1_genomic.fna.gz	1215088	NA	Pseudomonas putida	Pseudomonas	Pseudomonadaceae
GCF_000203835.1_ASM20383v1_genomic.fna.gz	100226	NA	Streptomyces coelicolor	Streptomyces	Streptomycetaceae
GCF_002302375.1_ASM230237v1_genomic.fna.gz	382	NA	Sinorhizobium meliloti	Sinorhizobium	Rhizobiaceae
GCF_002741195.1_ASM274119v1_genomic.fna.gz	1446746	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_900128735.1_BCiconfinis_v1.0_genomic.fna.gz	1878935	NA	Buchnera aphidicola	Buchnera	Erwiniaceae
GCF_002055635.1_ASM205563v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002007885.1_ASM200788v1_genomic.fna.gz	1496	NA	Clostridioides difficile	Clostridioides	Peptostreptococcaceae
GCF_001855275.1_ASM185527v1_genomic.fna.gz	1108595	NA	Chromobacterium vaccinii	Chromobacterium	Chromobacteriaceae
GCF_000807395.1_ASM80739v2_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_001971665.1_ASM197166v1_genomic.fna.gz	408	NA	Methylobacterium extorquens	Methylobacterium	Methylobacteriaceae
GCF_000015485.1_ASM1548v1_genomic.fna.gz	391774	NA	Desulfovibrio vulgaris	Desulfovibrio	Desulfovibrionaceae
GCF_001986895.1_ASM198689v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_000153485.2_ASM15348v2_genomic.fna.gz	313595	NA	Psychroflexus torquis	Psychroflexus	Flavobacteriaceae
GCF_000283795.1_ASM28379v1_genomic.fna.gz	1105105	NA	Rickettsia rickettsii	Rickettsia	Rickettsiaceae
GCF_000010385.1_ASM1038v1_genomic.fna.gz	409438	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_000023585.1_ASM2358v1_genomic.fna.gz	324057	NA	Paenibacillus sp. JDR-2	Paenibacillus	Paenibacillaceae
GCF_002310455.2_ASM231045v2_genomic.fna.gz	155892	NA	Caulobacter vibrioides	Caulobacter	Caulobacteraceae
GCF_000215085.1_ASM21508v1_genomic.fna.gz	696281	NA	Desulfotomaculum ruminis	Desulfotomaculum	Peptococcaceae
GCF_002211865.1_ASM221186v1_genomic.fna.gz	1243602	Salmonella enterica subsp. salamae	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_001017615.1_ASM101761v1_genomic.fna.gz	1719	NA	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae
GCF_001854245.1_ASM185424v1_genomic.fna.gz	897	NA	Desulfococcus multivorans	Desulfococcus	Desulfobacteraceae
GCF_001988995.1_ASM198899v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_002117005.1_ASM211700v1_genomic.fna.gz	1941349	NA	Phycisphaerae bacterium ST-PulAB-D4	Bordetella	Alcaligenaceae
GCF_001865475.1_ASM186547v1_genomic.fna.gz	195	NA	Campylobacter coli	Campylobacter	Campylobacteraceae
GCF_000182745.2_ASM18274v1_genomic.fna.gz	634177	NA	Komagataeibacter medellinensis	Komagataeibacter	Acetobacteraceae
GCF_000961435.1_ASM96143v1_genomic.fna.gz	611301	NA	Xanthomonas citri	Xanthomonas	Xanthomonadaceae
GCF_001887695.1_ASM188769v1_genomic.fna.gz	375	NA	Bradyrhizobium japonicum	Bradyrhizobium	Bradyrhizobiaceae
GCF_000217635.1_ASM21763v1_genomic.fna.gz	261317	NA	Buchnera aphidicola	Buchnera	Erwiniaceae
GCF_002290205.1_ASM229020v1_genomic.fna.gz	90105	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000026705.1_ASM2670v1_genomic.fna.gz	568819	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_000015105.1_ASM1510v1_genomic.fna.gz	413404	NA	Candidatus Ruthia magnifica	Candidatus Ruthia	Listeriaceae
GCF_000284015.1_ASM28401v1_genomic.fna.gz	1146883	NA	Blastococcus saxobsidens	Blastococcus	Geodermatophilaceae
GCF_002078415.1_ASM207841v1_genomic.fna.gz	1360	NA	Lactococcus lactis	Lactococcus	Streptococcaceae
GCF_000010605.1_ASM1060v1_genomic.fna.gz	455632	Streptomyces griseus subsp. griseus	Streptomyces griseus	Streptomyces	Streptomycetaceae
GCF_000023005.1_ASM2300v1_genomic.fna.gz	347255	NA	Rickettsia africae	Rickettsia	Rickettsiaceae
GCF_001663495.1_ASM166349v1_genomic.fna.gz	1719	NA	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae
GCF_001558475.2_ASM155847v2_genomic.fna.gz	674	NA	Vibrio mimicus	Vibrio	Vibrionaceae
GCF_000835205.1_ASM83520v1_genomic.fna.gz	595500	NA	Burkholderia glumae	Burkholderia	Burkholderiaceae
GCF_000204115.1_ASM20411v1_genomic.fna.gz	998088	NA	Aeromonas veronii	Aeromonas	Aeromonadaceae
GCF_001045685.1_ASM104568v1_genomic.fna.gz	1123015	NA	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae
GCF_001587035.1_ASM158703v1_genomic.fna.gz	197	NA	Campylobacter jejuni	Campylobacter	Campylobacteraceae
GCF_000445015.1_ASM44501v1_genomic.fna.gz	1310161	NA	Corynebacterium glutamicum	Corynebacterium	Corynebacteriaceae
GCF_002846155.1_ASM284615v1_genomic.fna.gz	1308	NA	Streptococcus thermophilus	Streptococcus	Streptococcaceae
GCF_001620285.1_ASM162028v1_genomic.fna.gz	1314	NA	Streptococcus pyogenes	Streptococcus	Streptococcaceae
GCF_001191565.1_ASM119156v1_genomic.fna.gz	1597	NA	Lactobacillus paracasei	Lactobacillus	Lactobacillaceae
GCF_900205275.1_403Ty_genomic.fna.gz	90370	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_001888985.1_ASM188898v1_genomic.fna.gz	29397	NA	Lactobacillus delbrueckii	Lactobacillus	Lactobacillaceae
